No.,Time,Delta,Source,Destination,Protocol,Length,Data Length,Source Port,Destination Port,Data,Info
481572,18986.61,0.07,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481578,18986.75,0.14,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481581,18986.77,0.02,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481587,18986.94,0.17,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481595,18987.08,0.14,::224:24:24:24,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481599,18987.65,0.57,::201:1:1:1,::224:24:24:24,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481601,18987.66,0.01,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481603,18987.77,0.11,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481605,18987.79,0.02,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481607,18987.86,0.07,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481609,18987.99,0.13,::201:1:1:1,::224:24:24:24,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481615,18988.94,0.95,::240:40:40:40,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481617,18989.07,0.13,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481619,18989.08,0.01,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481621,18989.22,0.14,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481623,18989.32,0.1,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481625,18989.49,0.17,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481627,18989.63,0.14,::240:40:40:40,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481633,18990.03,0.4,::201:1:1:1,::240:40:40:40,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481635,18990.04,0.01,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481637,18990.15,0.11,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481639,18990.3,0.15,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481641,18990.31,0.01,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481643,18990.32,0.01,::231:31:31:31,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481645,18990.33,0.01,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481647,18990.34,0.01,::231:31:31:31,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481652,18990.5,0.16,::201:1:1:1,::240:40:40:40,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481654,18990.51,0.01,::231:31:31:31,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481661,18990.65,0.14,::231:31:31:31,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481671,18991.05,0.4,::201:1:1:1,::231:31:31:31,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481674,18991.06,0.01,::201:1:1:1,::231:31:31:31,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481676,18991.17,0.11,::201:1:1:1,::231:31:31:31,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481678,18991.19,0.02,::201:1:1:1,::231:31:31:31,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481684,18992.45,1.26,::226:26:26:26,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481688,18992.55,0.1,::226:26:26:26,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481690,18992.67,0.12,::226:26:26:26,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481700,18992.83,0.16,::226:26:26:26,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481710,18993.16,0.33,::201:1:1:1,::226:26:26:26,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481714,18993.18,0.02,::201:1:1:1,::226:26:26:26,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481718,18993.29,0.11,::201:1:1:1,::226:26:26:26,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481720,18993.32,0.03,::201:1:1:1,::226:26:26:26,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481821,19002.7,9.38,::23c:3c:3c:3c,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481825,19002.74,0.04,::23c:3c:3c:3c,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481833,19003.13,0.39,::201:1:1:1,::23c:3c:3c:3c,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481835,19003.29,0.16,::201:1:1:1,::23c:3c:3c:3c,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481849,19005.04,1.75,::23a:3a:3a:3a,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481851,19005.12,0.08,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481853,19005.18,0.06,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481855,19005.29,0.11,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481857,19005.3,0.01,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481859,19005.31,0.01,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481861,19005.35,0.04,::23a:3a:3a:3a,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
481863,19005.54,0.19,::201:1:1:1,::23a:3a:3a:3a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481866,19005.66,0.12,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481868,19005.81,0.15,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481870,19005.89,0.08,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481872,19006.04,0.15,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481874,19006.08,0.04,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
481876,19006.13,0.05,::201:1:1:1,::23a:3a:3a:3a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
,,,,,,56185,,,,,
