No.,Time,Delta,Source,Destination,Protocol,Length,Data Length,Source Port,Destination Port,Data,Info
1105053,38140.76,0.1,::201:1:1:1,::21f:1f:1f:1f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105055,38140.86,0.1,::201:1:1:1,::21f:1f:1f:1f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105059,38141,0.14,::201:1:1:1,::21f:1f:1f:1f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105062,38141.13,0.13,::201:1:1:1,::21f:1f:1f:1f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105068,38141.46,0.33,::203:3:3:3,::201:1:1:1,UDP,42,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105073,38141.62,0.16,::201:1:1:1,::203:3:3:3,UDP,107,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105079,38141.88,0.26,::20b:b:b:b,::201:1:1:1,UDP,42,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105087,38142,0.12,::201:1:1:1,::20b:b:b:b,UDP,107,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105112,38143.02,1.02,::210:10:10:10,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105114,38143.09,0.07,::210:10:10:10,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105116,38143.16,0.07,::210:10:10:10,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105125,38143.23,0.07,::210:10:10:10,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105127,38143.3,0.07,::210:10:10:10,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105129,38143.41,0.11,::210:10:10:10,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105139,38143.51,0.1,::217:17:17:17,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105141,38143.53,0.02,::201:1:1:1,::210:10:10:10,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105143,38143.55,0.02,::201:1:1:1,::210:10:10:10,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105145,38143.65,0.1,::201:1:1:1,::210:10:10:10,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105153,38143.67,0.02,::217:17:17:17,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105155,38143.7,0.03,::201:1:1:1,::210:10:10:10,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105157,38143.72,0.02,::201:1:1:1,::210:10:10:10,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105159,38143.74,0.02,::217:17:17:17,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105161,38143.75,0.01,::201:1:1:1,::210:10:10:10,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105163,38143.81,0.06,::217:17:17:17,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105165,38143.82,0.01,::201:1:1:1,::210:10:10:10,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105167,38143.85,0.03,::201:1:1:1,::210:10:10:10,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105177,38143.92,0.07,::217:17:17:17,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105179,38143.92,0,::201:1:1:1,::210:10:10:10,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105181,38143.95,0.03,::201:1:1:1,::210:10:10:10,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105183,38144.02,0.07,::201:1:1:1,::210:10:10:10,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105185,38144.04,0.02,::201:1:1:1,::217:17:17:17,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105187,38144.06,0.02,::201:1:1:1,::217:17:17:17,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105194,38144.12,0.06,::201:1:1:1,::210:10:10:10,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105196,38144.16,0.04,::201:1:1:1,::217:17:17:17,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105198,38144.21,0.05,::201:1:1:1,::217:17:17:17,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105200,38144.23,0.02,::201:1:1:1,::217:17:17:17,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105202,38144.26,0.03,::201:1:1:1,::217:17:17:17,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105204,38144.33,0.07,::201:1:1:1,::217:17:17:17,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105213,38144.4,0.07,::201:1:1:1,::217:17:17:17,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105215,38144.43,0.03,::201:1:1:1,::217:17:17:17,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105217,38144.57,0.14,::201:1:1:1,::217:17:17:17,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105285,38147.01,2.44,::23d:3d:3d:3d,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105287,38147.04,0.03,::23d:3d:3d:3d,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105289,38147.08,0.04,::23d:3d:3d:3d,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105291,38147.09,0.01,::207:7:7:7,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105299,38147.13,0.04,::23d:3d:3d:3d,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105301,38147.24,0.11,::207:7:7:7,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105303,38147.26,0.02,::23d:3d:3d:3d,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105305,38147.31,0.05,::207:7:7:7,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105315,38147.38,0.07,::207:7:7:7,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105317,38147.39,0.01,::23d:3d:3d:3d,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105319,38147.45,0.06,::23d:3d:3d:3d,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105321,38147.49,0.04,::207:7:7:7,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105331,38147.66,0.17,::23d:3d:3d:3d,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105345,38148.12,0.46,::201:1:1:1,::207:7:7:7,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105347,38148.14,0.02,::201:1:1:1,::207:7:7:7,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105349,38148.24,0.1,::201:1:1:1,::207:7:7:7,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105356,38148.34,0.1,::201:1:1:1,::207:7:7:7,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105358,38148.4,0.06,::201:1:1:1,::207:7:7:7,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105366,38148.63,0.23,::201:1:1:1,::23d:3d:3d:3d,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105374,38148.77,0.14,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105376,38148.8,0.03,::201:1:1:1,::23d:3d:3d:3d,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105377,38148.8,0,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105380,38148.82,0.02,::236:36:36:36,::201:1:1:1,UDP,52,"6,3",8765,5678,�\234\223,8765  >  5678 Len=3
1105382,38148.83,0.01,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105384,38148.94,0.11,::236:36:36:36,::201:1:1:1,UDP,61,"6,3",8765,5678,�\234\223,8765  >  5678 Len=3
1105386,38148.94,0,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105396,38148.96,0.02,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105398,38148.97,0.01,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105400,38149,0.03,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105402,38149.06,0.06,::236:36:36:36,::201:1:1:1,UDP,61,"6,3",8765,5678,�\234\223,8765  >  5678 Len=3
1105404,38149.08,0.02,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105406,38149.1,0.02,::236:36:36:36,::201:1:1:1,UDP,61,"6,3",8765,5678,�\234\223,8765  >  5678 Len=3
1105408,38149.12,0.02,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105410,38149.13,0.01,::201:1:1:1,::23d:3d:3d:3d,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105411,38149.13,0,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105413,38149.15,0.02,::236:36:36:36,::201:1:1:1,UDP,61,"6,3",8765,5678,�\234\223,8765  >  5678 Len=3
1105421,38149.19,0.04,::236:36:36:36,::201:1:1:1,UDP,53,"6,3",8765,5678,�\234\223,8765  >  5678 Len=3
1105428,38149.47,0.28,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105430,38149.59,0.12,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105432,38149.63,0.04,::201:1:1:1,::23d:3d:3d:3d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105436,38149.64,0.01,::201:1:1:1,::23d:3d:3d:3d,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105439,38149.65,0.01,::201:1:1:1,::236:36:36:36,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105446,38149.79,0.14,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105449,38149.82,0.03,::201:1:1:1,::236:36:36:36,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105458,38149.91,0.09,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105460,38149.95,0.04,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105462,38149.96,0.01,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105465,38149.99,0.03,::201:1:1:1,::236:36:36:36,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105467,38150,0.01,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105470,38150.05,0.05,::201:1:1:1,::236:36:36:36,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105473,38150.08,0.03,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105483,38150.12,0.04,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105485,38150.13,0.01,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105488,38150.17,0.04,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105491,38150.22,0.05,::201:1:1:1,::236:36:36:36,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105494,38150.25,0.03,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105497,38150.29,0.04,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105502,38150.34,0.05,::201:1:1:1,::236:36:36:36,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105504,38150.39,0.05,::201:1:1:1,::236:36:36:36,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105550,38153.26,2.87,::20a:a:a:a,::201:1:1:1,UDP,42,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105554,38153.32,0.06,::22a:2a:2a:2a,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105562,38153.37,0.05,::22a:2a:2a:2a,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105564,38153.51,0.14,::22a:2a:2a:2a,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105574,38153.57,0.06,::22a:2a:2a:2a,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105576,38153.61,0.04,::22a:2a:2a:2a,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105578,38153.64,0.03,::201:1:1:1,::20a:a:a:a,UDP,107,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105614,38154.07,0.43,::201:1:1:1,::22a:2a:2a:2a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105617,38154.18,0.11,::20c:c:c:c,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105621,38154.21,0.03,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105631,38154.24,0.03,::201:1:1:1,::22a:2a:2a:2a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105632,38154.24,0,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105635,38154.29,0.05,::20c:c:c:c,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105637,38154.35,0.06,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105639,38154.38,0.03,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105641,38154.41,0.03,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105653,38154.47,0.06,::201:1:1:1,::22a:2a:2a:2a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105656,38154.52,0.05,::201:1:1:1,::22a:2a:2a:2a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105658,38154.57,0.05,::215:15:15:15,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105660,38154.58,0.01,::201:1:1:1,::20c:c:c:c,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105662,38154.6,0.02,::201:1:1:1,::20c:c:c:c,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105664,38154.64,0.04,::201:1:1:1,::22a:2a:2a:2a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105666,38154.69,0.05,::215:15:15:15,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105677,38154.86,0.17,::215:15:15:15,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105687,38154.97,0.11,::215:15:15:15,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105689,38155,0.03,::212:12:12:12,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105691,38155.03,0.03,::214:14:14:14,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105693,38155.09,0.06,::201:1:1:1,::215:15:15:15,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105695,38155.11,0.02,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105697,38155.13,0.02,::212:12:12:12,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105699,38155.16,0.03,::20f:f:f:f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105706,38155.16,0,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105707,38155.2,0.04,::214:14:14:14,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105709,38155.29,0.09,::22b:2b:2b:2b,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105711,38155.31,0.02,::214:14:14:14,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105713,38155.33,0.02,::20f:f:f:f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105714,38155.33,0,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105721,38155.42,0.09,::22b:2b:2b:2b,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105723,38155.51,0.09,::201:1:1:1,::212:12:12:12,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105725,38155.55,0.04,::22b:2b:2b:2b,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105727,38155.61,0.06,::22b:2b:2b:2b,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105735,38155.64,0.03,::201:1:1:1,::212:12:12:12,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105737,38155.65,0.01,::22b:2b:2b:2b,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105739,38155.67,0.02,::20f:f:f:f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105740,38155.67,0,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105741,38155.84,0.17,::201:1:1:1,::215:15:15:15,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105750,38156.01,0.17,::201:1:1:1,::215:15:15:15,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105758,38156.11,0.1,::201:1:1:1,::214:14:14:14,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105760,38156.13,0.02,::201:1:1:1,::214:14:14:14,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105762,38156.18,0.05,::201:1:1:1,::214:14:14:14,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105764,38156.28,0.1,::201:1:1:1,::214:14:14:14,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105766,38156.3,0.02,::201:1:1:1,::214:14:14:14,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105775,38156.35,0.05,::20f:f:f:f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105776,38156.35,0,::201:1:1:1,::214:14:14:14,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105777,38156.52,0.17,::201:1:1:1,::214:14:14:14,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105785,38156.62,0.1,::201:1:1:1,::22b:2b:2b:2b,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105787,38156.69,0.07,::20f:f:f:f,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105789,38156.76,0.07,::20f:f:f:f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105790,38156.76,0,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105792,38156.79,0.03,::201:1:1:1,::22b:2b:2b:2b,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105794,38156.93,0.14,::20f:f:f:f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105795,38156.93,0,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105798,38157.08,0.15,::229:29:29:29,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105800,38157.1,0.02,::20f:f:f:f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105802,38157.11,0.01,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105804,38157.15,0.04,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105806,38157.17,0.02,::20f:f:f:f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105808,38157.24,0.07,::20f:f:f:f,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105810,38157.27,0.03,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105812,38157.28,0.01,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105814,38157.3,0.02,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105816,38157.33,0.03,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105818,38157.35,0.02,::20f:f:f:f,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
1105820,38157.44,0.09,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105821,38157.44,0,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105822,38157.46,0.02,::201:1:1:1,::22b:2b:2b:2b,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105826,38157.61,0.15,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105827,38157.61,0,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105829,38157.64,0.03,::201:1:1:1,::20f:f:f:f,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105831,38157.66,0.02,::201:1:1:1,::20f:f:f:f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105833,38157.76,0.1,::201:1:1:1,::20f:f:f:f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105836,38157.78,0.02,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105837,38157.78,0,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105839,38157.86,0.08,::201:1:1:1,::20f:f:f:f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105846,38157.96,0.1,::201:1:1:1,::20f:f:f:f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105857,38158.29,0.33,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105858,38158.29,0,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105866,38158.8,0.51,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105874,38158.87,0.07,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105876,38158.94,0.07,::229:29:29:29,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105878,38159.05,0.11,::229:29:29:29,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105887,38159.14,0.09,::23e:3e:3e:3e,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105889,38159.17,0.03,::23e:3e:3e:3e,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
1105904,38159.65,0.48,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105906,38159.68,0.03,::201:1:1:1,::229:29:29:29,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105907,38159.68,0,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105910,38159.7,0.02,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105912,38159.71,0.01,::201:1:1:1,::22b:2b:2b:2b,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105920,38159.8,0.09,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105922,38159.84,0.04,::201:1:1:1,::22b:2b:2b:2b,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105924,38159.85,0.01,::201:1:1:1,::229:29:29:29,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105926,38159.87,0.02,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105928,38159.9,0.03,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
1105930,38159.97,0.07,::201:1:1:1,::229:29:29:29,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
