No.,Time,Delta,Source,Destination,Protocol,Length,Data Length,Source Port,Destination Port,Data,Info
973451,38190.3,0.01,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973453,38190.31,0.01,::231:31:31:31,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973455,38190.47,0.16,::201:1:1:1,::240:40:40:40,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973457,38190.48,0.01,::231:31:31:31,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973459,38190.62,0.14,::231:31:31:31,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973461,38191.02,0.4,::201:1:1:1,::231:31:31:31,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973463,38191.03,0.01,::201:1:1:1,::231:31:31:31,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973465,38191.14,0.11,::201:1:1:1,::231:31:31:31,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973467,38191.16,0.02,::201:1:1:1,::231:31:31:31,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973475,38192.42,1.26,::226:26:26:26,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973479,38192.52,0.1,::226:26:26:26,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973481,38192.64,0.12,::226:26:26:26,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973484,38192.8,0.16,::226:26:26:26,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973492,38193.13,0.33,::201:1:1:1,::226:26:26:26,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973494,38193.15,0.02,::201:1:1:1,::226:26:26:26,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973496,38193.26,0.11,::201:1:1:1,::226:26:26:26,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973498,38193.29,0.03,::201:1:1:1,::226:26:26:26,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973569,38202.67,9.38,::23c:3c:3c:3c,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973571,38202.71,0.04,::23c:3c:3c:3c,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973579,38203.1,0.39,::201:1:1:1,::23c:3c:3c:3c,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973583,38203.26,0.16,::201:1:1:1,::23c:3c:3c:3c,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973592,38205.18,1.92,::23a:3a:3a:3a,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973595,38205.26,0.08,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973599,38205.32,0.06,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973605,38205.43,0.11,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973608,38205.44,0.01,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973611,38205.45,0.01,::23a:3a:3a:3a,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973615,38205.49,0.04,::23a:3a:3a:3a,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
973617,38205.51,0.02,::201:1:1:1,::23a:3a:3a:3a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973622,38205.63,0.12,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973629,38205.78,0.15,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973632,38205.86,0.08,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973634,38206.01,0.15,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973636,38206.05,0.04,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
973638,38206.1,0.05,::201:1:1:1,::23a:3a:3a:3a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
,,,,,,57727,,,,,
