No.,Time,Delta,Source,Destination,Protocol,Length,Data Length,Source Port,Destination Port,Data,Info
101644,3543.5,0.01,::201:1:1:1,::22f:2f:2f:2f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101648,3543.58,0.08,::201:1:1:1,::22f:2f:2f:2f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101661,3544.65,1.07,::218:18:18:18,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101663,3544.69,0.04,::218:18:18:18,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101667,3544.84,0.15,::218:18:18:18,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101669,3544.89,0.05,::218:18:18:18,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101675,3545.06,0.17,::218:18:18:18,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101677,3545.16,0.1,::218:18:18:18,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101681,3545.28,0.12,::218:18:18:18,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101687,3545.44,0.16,::218:18:18:18,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101699,3545.6,0.16,::201:1:1:1,::218:18:18:18,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101701,3545.62,0.02,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101703,3545.73,0.11,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101705,3545.76,0.03,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101707,3545.77,0.01,::201:1:1:1,::218:18:18:18,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101709,3545.79,0.02,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101711,3545.9,0.11,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101712,3545.9,0,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101714,3546.06,0.16,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101716,3546.07,0.01,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101718,3546.1,0.03,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101720,3546.11,0.01,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101722,3546.17,0.06,::201:1:1:1,::218:18:18:18,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101724,3546.24,0.07,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101726,3546.4,0.16,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101728,3546.45,0.05,::201:1:1:1,::218:18:18:18,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101730,3546.51,0.06,::201:1:1:1,::218:18:18:18,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101732,3546.99,0.48,::23f:3f:3f:3f,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101734,3547.02,0.03,::23f:3f:3f:3f,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101736,3547.08,0.06,::23f:3f:3f:3f,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101738,3547.1,0.02,::228:28:28:28,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101741,3547.19,0.09,::23f:3f:3f:3f,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101744,3547.2,0.01,::23f:3f:3f:3f,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101747,3547.21,0.01,::23f:3f:3f:3f,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101750,3547.25,0.04,::23f:3f:3f:3f,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
101752,3547.27,0.02,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101759,3547.37,0.1,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101763,3547.49,0.12,::228:28:28:28,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101768,3547.61,0.12,::201:1:1:1,::23f:3f:3f:3f,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101771,3547.65,0.04,::228:28:28:28,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101773,3547.73,0.08,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101776,3547.78,0.05,::201:1:1:1,::23f:3f:3f:3f,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101778,3547.88,0.1,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101780,3547.9,0.02,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101782,3547.96,0.06,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101784,3548.05,0.09,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101786,3548.11,0.06,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101788,3548.13,0.02,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101790,3548.15,0.02,::201:1:1:1,::228:28:28:28,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101791,3548.15,0,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101794,3548.17,0.02,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101796,3548.28,0.11,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101797,3548.28,0,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101799,3548.31,0.03,::201:1:1:1,::23f:3f:3f:3f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101801,3548.32,0.01,::201:1:1:1,::23f:3f:3f:3f,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101803,3548.45,0.13,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101805,3548.48,0.03,::201:1:1:1,::23f:3f:3f:3f,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101806,3548.48,0,::201:1:1:1,::228:28:28:28,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101809,3548.62,0.14,::201:1:1:1,::228:28:28:28,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101821,3551.18,2.56,::21d:1d:1d:1d,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101828,3551.33,0.15,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101837,3551.44,0.11,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101840,3551.45,0.01,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101842,3551.46,0.01,::21d:1d:1d:1d,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101845,3551.5,0.04,::21d:1d:1d:1d,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101855,3552.03,0.53,::201:1:1:1,::21d:1d:1d:1d,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101857,3552.15,0.12,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101859,3552.3,0.15,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101861,3552.38,0.08,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101863,3552.53,0.15,::201:1:1:1,::21d:1d:1d:1d,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101867,3552.61,0.08,::201:1:1:1,::21d:1d:1d:1d,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101876,3554.67,2.06,::230:30:30:30,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101878,3554.75,0.08,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101880,3554.92,0.17,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101882,3555.02,0.1,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101886,3555.14,0.12,::230:30:30:30,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101894,3555.3,0.16,::230:30:30:30,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101908,3555.63,0.33,::201:1:1:1,::230:30:30:30,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101911,3555.65,0.02,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101913,3555.76,0.11,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101915,3555.79,0.03,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101917,3555.93,0.14,::201:1:1:1,::230:30:30:30,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101919,3555.99,0.06,::201:1:1:1,::230:30:30:30,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101941,3560.72,4.73,::232:32:32:32,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101943,3560.82,0.1,::232:32:32:32,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101947,3560.91,0.09,::232:32:32:32,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101949,3560.97,0.06,::232:32:32:32,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101951,3561.11,0.14,::232:32:32:32,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101953,3561.51,0.4,::201:1:1:1,::232:32:32:32,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101955,3561.52,0.01,::201:1:1:1,::232:32:32:32,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101957,3561.6,0.08,::201:1:1:1,::232:32:32:32,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101959,3561.71,0.11,::201:1:1:1,::232:32:32:32,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101961,3561.77,0.06,::201:1:1:1,::232:32:32:32,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
101997,3566.52,4.75,::224:24:24:24,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
101999,3566.59,0.07,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102001,3566.73,0.14,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102003,3566.75,0.02,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102007,3566.92,0.17,::224:24:24:24,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102010,3567.06,0.14,::224:24:24:24,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102034,3567.63,0.57,::201:1:1:1,::224:24:24:24,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102036,3567.64,0.01,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102038,3567.75,0.11,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102042,3567.77,0.02,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102044,3567.84,0.07,::201:1:1:1,::224:24:24:24,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102046,3567.97,0.13,::201:1:1:1,::224:24:24:24,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102051,3568.96,0.99,::240:40:40:40,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102057,3569.13,0.17,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102059,3569.22,0.09,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102061,3569.32,0.1,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102063,3569.41,0.09,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102065,3569.47,0.06,::240:40:40:40,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102067,3569.61,0.14,::240:40:40:40,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102069,3570.01,0.4,::201:1:1:1,::240:40:40:40,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102071,3570.02,0.01,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102075,3570.1,0.08,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102077,3570.21,0.11,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102079,3570.27,0.06,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102081,3570.35,0.08,::201:1:1:1,::240:40:40:40,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102083,3570.39,0.04,::201:1:1:1,::240:40:40:40,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102107,3572.43,2.04,::226:26:26:26,::201:1:1:1,UDP,50,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102109,3572.53,0.1,::226:26:26:26,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102111,3572.65,0.12,::226:26:26:26,::201:1:1:1,UDP,59,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102113,3572.81,0.16,::226:26:26:26,::201:1:1:1,UDP,51,"6,1",8765,5678,�\234\223,8765  >  5678 Len=1
102115,3573.14,0.33,::201:1:1:1,::226:26:26:26,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102117,3573.16,0.02,::201:1:1:1,::226:26:26:26,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102119,3573.27,0.11,::201:1:1:1,::226:26:26:26,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102123,3573.3,0.03,::201:1:1:1,::226:26:26:26,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102215,3585.19,11.89,::23a:3a:3a:3a,::201:1:1:1,UDP,51,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
102219,3585.27,0.08,::23a:3a:3a:3a,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
102221,3585.33,0.06,::23a:3a:3a:3a,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
102223,3585.44,0.11,::23a:3a:3a:3a,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
102225,3585.45,0.01,::23a:3a:3a:3a,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
102227,3585.46,0.01,::23a:3a:3a:3a,::201:1:1:1,UDP,60,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
102229,3585.5,0.04,::23a:3a:3a:3a,::201:1:1:1,UDP,52,"6,2",8765,5678,�\234\223,8765  >  5678 Len=2
102231,3586.03,0.53,::201:1:1:1,::23a:3a:3a:3a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102233,3586.15,0.12,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102237,3586.2,0.05,::201:1:1:1,::23a:3a:3a:3a,UDP,115,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102239,3586.3,0.1,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102241,3586.32,0.02,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102243,3586.38,0.06,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102245,3586.47,0.09,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102247,3586.53,0.06,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102249,3586.55,0.02,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102251,3586.57,0.02,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102254,3586.62,0.05,::201:1:1:1,::23a:3a:3a:3a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102257,3586.7,0.08,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102259,3586.74,0.04,::201:1:1:1,::23a:3a:3a:3a,UDP,124,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
102261,3586.79,0.05,::201:1:1:1,::23a:3a:3a:3a,UDP,116,"6,66",5678,8765,�\234\223,5678  >  8765 Len=66
,,,,,,61156,,,,,
